datetime,o,h,l,c,v,readable_time,date
1571385600000,261.3,261.3,261.3,261.3,200,2019-10-18 03:00:00,2019-10-18
1571386500000,261.87,261.87,261.0,261.0,391,2019-10-18 03:15:00,2019-10-18
1571390400000,261.62,262.0,261.62,261.62,1200,2019-10-18 04:20:00,2019-10-18
1571392500000,262.0,262.0,262.0,262.0,200,2019-10-18 04:55:00,2019-10-18
1571393100000,262.0,262.2,262.0,262.2,585,2019-10-18 05:05:00,2019-10-18
1571396700000,262.02,262.05,262.02,262.05,200,2019-10-18 06:05:00,2019-10-18
1571397600000,261.88,261.88,261.31,261.31,300,2019-10-18 06:20:00,2019-10-18
1571397900000,261.21,261.21,261.01,261.06,966,2019-10-18 06:25:00,2019-10-18
1571398200000,261.0,261.01,260.75,260.76,1105,2019-10-18 06:30:00,2019-10-18
1571398500000,261.0,261.0,261.0,261.0,100,2019-10-18 06:35:00,2019-10-18
1571398800000,260.81,260.81,260.81,260.81,643,2019-10-18 06:40:00,2019-10-18
1571399400000,260.83,261.18,260.82,261.18,405,2019-10-18 06:50:00,2019-10-18
1571400000000,261.2,261.2,261.0,261.0,532,2019-10-18 07:00:00,2019-10-18
1571400300000,260.9,260.9,260.89,260.9,700,2019-10-18 07:05:00,2019-10-18
1571400900000,261.15,261.15,261.15,261.15,100,2019-10-18 07:15:00,2019-10-18
1571401500000,261.01,261.01,261.0,261.0,586,2019-10-18 07:25:00,2019-10-18
1571401800000,261.15,261.15,260.89,260.89,1980,2019-10-18 07:30:00,2019-10-18
1571402100000,260.77,260.78,260.75,260.75,1219,2019-10-18 07:35:00,2019-10-18
1571402400000,260.71,260.71,260.71,260.71,170,2019-10-18 07:40:00,2019-10-18
1571402700000,261.0,261.0,261.0,261.0,100,2019-10-18 07:45:00,2019-10-18
1571403600000,261.1,261.1,261.1,261.1,100,2019-10-18 08:00:00,2019-10-18
1571404500000,261.45,261.45,261.1,261.3,3161,2019-10-18 08:15:00,2019-10-18
1571404800000,261.2,261.2,261.0,261.0,1484,2019-10-18 08:20:00,2019-10-18
1571405100000,261.0,261.0,260.54,260.78,4506,2019-10-18 08:25:00,2019-10-18
1571405400000,260.7,262.3,260.65,262.25,161614,2019-10-18 08:30:00,2019-10-18
1571405700000,262.2965,262.8,260.56,260.775,161336,2019-10-18 08:35:00,2019-10-18
1571406000000,260.61,260.8,258.5,259.69,166506,2019-10-18 08:40:00,2019-10-18
1571406300000,259.6,260.74,259.55,260.06,124419,2019-10-18 08:45:00,2019-10-18
1571406600000,259.92,260.98,259.91,260.95,98943,2019-10-18 08:50:00,2019-10-18
1571406900000,260.96,261.44,260.78,261.27,61486,2019-10-18 08:55:00,2019-10-18
1571407200000,261.175,261.24,260.3105,260.365,37123,2019-10-18 09:00:00,2019-10-18
1571407500000,260.4899,260.6,259.56,260.35,63466,2019-10-18 09:05:00,2019-10-18
1571407800000,260.5,260.6,259.8,259.8,37535,2019-10-18 09:10:00,2019-10-18
1571408100000,259.8,259.8449,259.1224,259.348,62805,2019-10-18 09:15:00,2019-10-18
1571408400000,259.39,259.77,258.81,259.29,75364,2019-10-18 09:20:00,2019-10-18
1571408700000,259.37,259.5,258.7,259.48,59725,2019-10-18 09:25:00,2019-10-18
1571409000000,259.5,259.6,258.71,259.0473,57983,2019-10-18 09:30:00,2019-10-18
1571409300000,258.99,259.6,258.99,259.136,36993,2019-10-18 09:35:00,2019-10-18
1571409600000,259.15,259.1794,258.57,258.61,38533,2019-10-18 09:40:00,2019-10-18
1571409900000,258.64,258.76,258.16,258.32,61221,2019-10-18 09:45:00,2019-10-18
1571410200000,258.29,259.3,258.23,259.1311,55222,2019-10-18 09:50:00,2019-10-18
1571410500000,259.1338,259.52,258.98,259.35,49076,2019-10-18 09:55:00,2019-10-18
1571410800000,259.4,259.94,259.18,259.88,44182,2019-10-18 10:00:00,2019-10-18
1571411100000,259.85,259.85,259.34,259.6,34951,2019-10-18 10:05:00,2019-10-18
1571411400000,259.62,260.23,259.31,260.07,45093,2019-10-18 10:10:00,2019-10-18
1571411700000,260.07,260.13,259.1,259.17,38314,2019-10-18 10:15:00,2019-10-18
1571412000000,259.19,259.6,259.08,259.545,36616,2019-10-18 10:20:00,2019-10-18
1571412300000,259.48,259.54,259.26,259.2781,20186,2019-10-18 10:25:00,2019-10-18
1571412600000,259.28,259.4265,258.77,258.82,20863,2019-10-18 10:30:00,2019-10-18
1571412900000,258.88,258.99,258.57,258.92,17666,2019-10-18 10:35:00,2019-10-18
1571413200000,258.89,259.06,258.447,258.5746,28621,2019-10-18 10:40:00,2019-10-18
1571413500000,258.6,258.65,258.21,258.28,21919,2019-10-18 10:45:00,2019-10-18
1571413800000,258.24,258.24,257.85,258.01,78326,2019-10-18 10:50:00,2019-10-18
1571414100000,258.06,258.22,257.17,257.51,114319,2019-10-18 10:55:00,2019-10-18
1571414400000,257.43,257.97,257.28,257.82,35641,2019-10-18 11:00:00,2019-10-18
1571414700000,257.82,258.2063,257.71,257.8,45187,2019-10-18 11:05:00,2019-10-18
1571415000000,257.78,257.99,257.42,257.8,72489,2019-10-18 11:10:00,2019-10-18
1571415300000,257.8,257.8262,256.61,256.8,92624,2019-10-18 11:15:00,2019-10-18
1571415600000,256.83,256.9,255.25,255.4218,159890,2019-10-18 11:20:00,2019-10-18
1571415900000,255.3335,256.1399,255.19,255.73,84250,2019-10-18 11:25:00,2019-10-18
1571416200000,255.7,255.84,255.1,255.7285,97315,2019-10-18 11:30:00,2019-10-18
1571416500000,255.74,256.4158,255.555,256.2337,72676,2019-10-18 11:35:00,2019-10-18
1571416800000,256.15,256.45,255.92,256.355,67019,2019-10-18 11:40:00,2019-10-18
1571417100000,256.32,256.72,255.8,256.6387,67265,2019-10-18 11:45:00,2019-10-18
1571417400000,256.66,257.2,256.6,256.94,65069,2019-10-18 11:50:00,2019-10-18
1571417700000,256.9,256.92,256.52,256.68,53842,2019-10-18 11:55:00,2019-10-18
1571418000000,256.73,257.21,256.7001,256.7722,43766,2019-10-18 12:00:00,2019-10-18
1571418300000,256.72,257.36,256.54,257.085,69048,2019-10-18 12:05:00,2019-10-18
1571418600000,257.134,257.22,256.4242,256.58,51561,2019-10-18 12:10:00,2019-10-18
1571418900000,256.59,257.08,256.43,256.84,51573,2019-10-18 12:15:00,2019-10-18
1571419200000,256.84,256.98,256.51,256.867,27112,2019-10-18 12:20:00,2019-10-18
1571419500000,256.9073,256.95,256.68,256.89,9697,2019-10-18 12:25:00,2019-10-18
1571419800000,256.96,257.62,256.8,257.405,44468,2019-10-18 12:30:00,2019-10-18
1571420100000,257.42,257.425,257.17,257.23,18041,2019-10-18 12:35:00,2019-10-18
1571420400000,257.31,257.33,256.89,257.12,23706,2019-10-18 12:40:00,2019-10-18
1571420700000,257.195,257.345,257.0,257.055,28269,2019-10-18 12:45:00,2019-10-18
1571421000000,257.05,257.1442,256.87,256.92,19603,2019-10-18 12:50:00,2019-10-18
1571421300000,257.02,257.11,256.81,256.89,18979,2019-10-18 12:55:00,2019-10-18
1571421600000,256.89,256.96,256.29,256.3,40561,2019-10-18 13:00:00,2019-10-18
1571421900000,256.29,256.67,256.17,256.5,37507,2019-10-18 13:05:00,2019-10-18
1571422200000,256.47,256.6263,256.145,256.5,49887,2019-10-18 13:10:00,2019-10-18
1571422500000,256.47,256.7205,256.12,256.19,42641,2019-10-18 13:15:00,2019-10-18
1571422800000,256.19,256.88,256.13,256.61,28372,2019-10-18 13:20:00,2019-10-18
1571423100000,256.6749,256.8931,256.52,256.8931,7180,2019-10-18 13:25:00,2019-10-18
1571423400000,256.94,256.98,256.63,256.7121,26826,2019-10-18 13:30:00,2019-10-18
1571423700000,256.67,256.7,256.281,256.37,27412,2019-10-18 13:35:00,2019-10-18
1571424000000,256.43,256.51,256.32,256.42,17384,2019-10-18 13:40:00,2019-10-18
1571424300000,256.455,256.47,256.01,256.03,21671,2019-10-18 13:45:00,2019-10-18
1571424600000,256.03,256.11,255.77,255.83,41881,2019-10-18 13:50:00,2019-10-18
1571424900000,255.91,256.3,255.82,256.1,36637,2019-10-18 13:55:00,2019-10-18
1571425200000,256.14,256.32,256.04,256.115,34770,2019-10-18 14:00:00,2019-10-18
1571425500000,256.11,256.5109,256.1,256.46,30275,2019-10-18 14:05:00,2019-10-18
1571425800000,256.49,257.2,256.475,257.15,42858,2019-10-18 14:10:00,2019-10-18
1571426100000,257.1776,257.1776,256.68,256.68,27911,2019-10-18 14:15:00,2019-10-18
1571426400000,256.64,256.87,256.54,256.67,40540,2019-10-18 14:20:00,2019-10-18
1571426700000,256.67,256.83,256.62,256.7,23584,2019-10-18 14:25:00,2019-10-18
1571427000000,256.7,257.26,256.66,257.2,106637,2019-10-18 14:30:00,2019-10-18
1571427300000,257.18,257.18,256.89,257.05,33788,2019-10-18 14:35:00,2019-10-18
1571427600000,257.03,257.13,256.87,256.89,40687,2019-10-18 14:40:00,2019-10-18
1571427900000,256.91,257.0,256.73,256.7396,48510,2019-10-18 14:45:00,2019-10-18
1571428200000,256.75,257.2,256.6704,257.02,97568,2019-10-18 14:50:00,2019-10-18
1571428500000,257.01,257.39,256.73,256.9899,217936,2019-10-18 14:55:00,2019-10-18
1571428800000,256.95,257.15,256.95,257.1,85108,2019-10-18 15:00:00,2019-10-18
1571429100000,257.15,257.28,257.12,257.2,1000,2019-10-18 15:05:00,2019-10-18
1571429400000,257.12,257.12,257.03,257.03,1375,2019-10-18 15:10:00,2019-10-18
1571429700000,256.95,256.95,256.95,256.95,100,2019-10-18 15:15:00,2019-10-18
1571430300000,257.0,257.0,257.0,257.0,820,2019-10-18 15:25:00,2019-10-18
1571430900000,256.87,257.0,256.87,257.0,300,2019-10-18 15:35:00,2019-10-18
1571431200000,257.14,257.7,257.14,257.34,4143,2019-10-18 15:40:00,2019-10-18
1571431500000,257.54,257.73,256.95,257.73,12581,2019-10-18 15:45:00,2019-10-18
1571431800000,257.65,257.65,257.62,257.62,2019,2019-10-18 15:50:00,2019-10-18
1571432100000,257.7,257.7,257.7,257.7,608,2019-10-18 15:55:00,2019-10-18
1571432400000,257.7,257.7,257.7,257.7,2600,2019-10-18 16:00:00,2019-10-18
1571432700000,257.6,257.6,257.6,257.6,300,2019-10-18 16:05:00,2019-10-18
1571433000000,257.6074,257.6074,257.6074,257.6074,400,2019-10-18 16:10:00,2019-10-18
1571433300000,257.52,257.52,257.51,257.51,400,2019-10-18 16:15:00,2019-10-18
1571433600000,257.17,257.17,257.17,257.17,100,2019-10-18 16:20:00,2019-10-18
1571433900000,257.08,257.08,257.08,257.08,100,2019-10-18 16:25:00,2019-10-18
1571434500000,256.95,257.02,256.95,257.0,759,2019-10-18 16:35:00,2019-10-18
1571434800000,257.25,257.39,257.25,257.39,600,2019-10-18 16:40:00,2019-10-18
1571435400000,257.02,257.02,257.0,257.0,200,2019-10-18 16:50:00,2019-10-18
1571436600000,257.28,257.48,257.28,257.48,225,2019-10-18 17:10:00,2019-10-18
1571437200000,257.05,257.05,257.05,257.05,100,2019-10-18 17:20:00,2019-10-18
1571437800000,257.25,257.25,256.96,256.96,830,2019-10-18 17:30:00,2019-10-18
1571438400000,257.23,257.23,257.23,257.23,100,2019-10-18 17:40:00,2019-10-18
1571439000000,256.73,257.0,256.66,257.0,372,2019-10-18 17:50:00,2019-10-18
1571439900000,256.71,256.71,256.71,256.71,375,2019-10-18 18:05:00,2019-10-18
1571442900000,256.6,256.6,256.6,256.6,100,2019-10-18 18:55:00,2019-10-18
1571645100000,258.0,258.0,258.0,258.0,250,2019-10-21 03:05:00,2019-10-21
1571648400000,257.0,257.0,257.0,257.0,100,2019-10-21 04:00:00,2019-10-21
1571652600000,257.15,257.15,257.15,257.15,100,2019-10-21 05:10:00,2019-10-21
1571653500000,257.35,257.35,257.35,257.35,100,2019-10-21 05:25:00,2019-10-21
1571655300000,257.25,257.25,257.25,257.25,333,2019-10-21 05:55:00,2019-10-21
1571655600000,257.25,257.39,257.2,257.2,1300,2019-10-21 06:00:00,2019-10-21
1571657400000,257.17,257.23,257.17,257.23,200,2019-10-21 06:30:00,2019-10-21
1571657700000,257.34,257.34,257.1,257.32,1100,2019-10-21 06:35:00,2019-10-21
1571658000000,257.32,257.32,257.32,257.32,100,2019-10-21 06:40:00,2019-10-21
1571658300000,257.25,257.25,257.18,257.2,1990,2019-10-21 06:45:00,2019-10-21
1571658600000,257.04,257.04,257.0,257.0,1160,2019-10-21 06:50:00,2019-10-21
1571658900000,256.55,256.75,256.55,256.75,1100,2019-10-21 06:55:00,2019-10-21
1571659200000,256.8,257.2,256.8,257.2,3100,2019-10-21 07:00:00,2019-10-21
1571659500000,257.1366,257.1366,256.95,256.95,959,2019-10-21 07:05:00,2019-10-21
1571660700000,256.5707,256.71,256.57,256.58,1770,2019-10-21 07:25:00,2019-10-21
1571661000000,256.55,256.55,256.45,256.45,350,2019-10-21 07:30:00,2019-10-21
1571661300000,256.55,258.15,256.55,258.15,3264,2019-10-21 07:35:00,2019-10-21
1571661600000,258.5,258.94,258.05,258.5,2300,2019-10-21 07:40:00,2019-10-21
1571661900000,258.01,258.01,258.01,258.01,100,2019-10-21 07:45:00,2019-10-21
1571662200000,258.48,258.48,257.02,257.11,2103,2019-10-21 07:50:00,2019-10-21
1571662500000,257.02,257.91,257.0,257.9,1100,2019-10-21 07:55:00,2019-10-21
1571662800000,256.8277,257.5,256.8277,257.5,992,2019-10-21 08:00:00,2019-10-21
1571663400000,257.5,258.0,257.5,258.0,650,2019-10-21 08:10:00,2019-10-21
1571663700000,257.94,258.0,257.94,258.0,1900,2019-10-21 08:15:00,2019-10-21
1571664000000,258.456,258.456,258.0002,258.0002,527,2019-10-21 08:20:00,2019-10-21
1571664300000,258.25,258.25,258.2,258.2,707,2019-10-21 08:25:00,2019-10-21
1571664600000,258.33,259.25,258.0,258.12,152669,2019-10-21 08:30:00,2019-10-21
1571664900000,258.3,259.5,258.15,258.935,80635,2019-10-21 08:35:00,2019-10-21
1571665200000,258.985,259.5,258.51,258.61,103954,2019-10-21 08:40:00,2019-10-21
1571665500000,258.58,259.06,257.53,257.62,67619,2019-10-21 08:45:00,2019-10-21
1571665800000,257.63,258.35,257.5664,257.917,68471,2019-10-21 08:50:00,2019-10-21
1571666100000,257.87,257.88,256.71,256.765,83416,2019-10-21 08:55:00,2019-10-21
1571666400000,256.96,257.23,256.11,256.18,62855,2019-10-21 09:00:00,2019-10-21
1571666700000,256.2,256.39,255.65,255.91,66455,2019-10-21 09:05:00,2019-10-21
1571667000000,255.95,256.5,255.58,256.3,63795,2019-10-21 09:10:00,2019-10-21
1571667300000,256.3922,256.3922,255.8,255.85,59577,2019-10-21 09:15:00,2019-10-21
1571667600000,255.85,256.54,255.4,256.3799,51997,2019-10-21 09:20:00,2019-10-21
1571667900000,256.3853,256.47,255.6,255.785,39628,2019-10-21 09:25:00,2019-10-21
1571668200000,255.8,255.88,253.2,253.6023,130991,2019-10-21 09:30:00,2019-10-21
1571668500000,253.54,254.74,253.4,254.52,90773,2019-10-21 09:35:00,2019-10-21
1571668800000,254.67,254.7499,254.0183,254.39,65688,2019-10-21 09:40:00,2019-10-21
1571669100000,254.4,254.87,254.02,254.31,48941,2019-10-21 09:45:00,2019-10-21
1571669400000,254.3484,255.01,254.3484,254.83,34584,2019-10-21 09:50:00,2019-10-21
1571669700000,255.16,255.6199,254.81,255.18,45425,2019-10-21 09:55:00,2019-10-21
1571670000000,254.9701,255.43,254.8106,255.4,17816,2019-10-21 10:00:00,2019-10-21
1571670300000,255.295,255.79,255.295,255.75,21161,2019-10-21 10:05:00,2019-10-21
1571670600000,255.74,256.2,255.68,256.1,33775,2019-10-21 10:10:00,2019-10-21
1571670900000,256.1036,256.2,255.3293,255.41,14775,2019-10-21 10:15:00,2019-10-21
1571671200000,255.34,255.49,255.07,255.2674,15776,2019-10-21 10:20:00,2019-10-21
1571671500000,255.32,255.32,254.8,255.0,26683,2019-10-21 10:25:00,2019-10-21
1571671800000,255.15,255.64,255.0,255.27,24324,2019-10-21 10:30:00,2019-10-21
1571672100000,255.25,255.3627,254.6014,254.8417,44033,2019-10-21 10:35:00,2019-10-21
1571672400000,254.815,255.37,254.8,255.15,24700,2019-10-21 10:40:00,2019-10-21
1571672700000,255.11,255.12,254.63,254.71,30486,2019-10-21 10:45:00,2019-10-21
1571673000000,254.7136,254.7213,254.16,254.6789,36586,2019-10-21 10:50:00,2019-10-21
1571673300000,254.6789,254.6789,253.63,253.77,63095,2019-10-21 10:55:00,2019-10-21
1571673600000,253.6324,254.04,253.6286,253.9739,23357,2019-10-21 11:00:00,2019-10-21
1571673900000,254.05,254.7,254.02,254.6838,32080,2019-10-21 11:05:00,2019-10-21
1571674200000,254.6337,254.72,254.23,254.28,14872,2019-10-21 11:10:00,2019-10-21
1571674500000,254.24,254.27,253.865,253.91,45209,2019-10-21 11:15:00,2019-10-21
1571674800000,253.919,254.2514,253.86,254.11,13709,2019-10-21 11:20:00,2019-10-21
1571675100000,254.11,254.42,254.03,254.36,11069,2019-10-21 11:25:00,2019-10-21
1571675400000,254.4,254.4,253.7805,253.7805,19427,2019-10-21 11:30:00,2019-10-21
1571675700000,253.7872,253.806,252.06,252.58,129859,2019-10-21 11:35:00,2019-10-21
1571676000000,252.5,252.6,251.93,252.1644,58322,2019-10-21 11:40:00,2019-10-21
1571676300000,252.08,252.33,251.5552,251.5552,56862,2019-10-21 11:45:00,2019-10-21
1571676600000,251.5749,251.64,250.6186,250.6191,81071,2019-10-21 11:50:00,2019-10-21
1571676900000,250.56,251.05,250.18,250.8102,96915,2019-10-21 11:55:00,2019-10-21
1571677200000,250.8509,251.51,250.71,251.14,71656,2019-10-21 12:00:00,2019-10-21
1571677500000,251.0411,251.23,250.6027,250.64,34692,2019-10-21 12:05:00,2019-10-21
1571677800000,250.65,251.48,250.6035,251.44,31221,2019-10-21 12:10:00,2019-10-21
1571678100000,251.5441,251.89,251.4711,251.66,45911,2019-10-21 12:15:00,2019-10-21
1571678400000,251.6201,251.74,251.1,251.665,30470,2019-10-21 12:20:00,2019-10-21
1571678700000,251.6663,251.7416,251.381,251.64,17396,2019-10-21 12:25:00,2019-10-21
1571679000000,251.6,251.7106,251.11,251.4893,17909,2019-10-21 12:30:00,2019-10-21
1571679300000,251.4506,252.29,251.4506,252.14,33181,2019-10-21 12:35:00,2019-10-21
1571679600000,252.115,252.56,251.8376,252.4347,43424,2019-10-21 12:40:00,2019-10-21
1571679900000,252.38,252.9,252.29,252.595,78161,2019-10-21 12:45:00,2019-10-21
1571680200000,252.5792,253.11,252.51,252.97,26610,2019-10-21 12:50:00,2019-10-21
1571680500000,253.02,253.3779,252.79,253.05,26463,2019-10-21 12:55:00,2019-10-21
1571680800000,253.0418,253.2,252.76,253.1215,41251,2019-10-21 13:00:00,2019-10-21
1571681100000,253.13,253.19,252.6,252.67,20119,2019-10-21 13:05:00,2019-10-21
1571681400000,252.6667,252.87,252.54,252.8087,15811,2019-10-21 13:10:00,2019-10-21
1571681700000,252.85,253.1441,252.72,253.11,45993,2019-10-21 13:15:00,2019-10-21
1571682000000,253.1088,253.33,253.04,253.2447,14639,2019-10-21 13:20:00,2019-10-21
1571682300000,253.205,253.61,253.05,253.38,27849,2019-10-21 13:25:00,2019-10-21
1571682600000,253.4,253.87,253.37,253.76,35535,2019-10-21 13:30:00,2019-10-21
1571682900000,253.74,253.74,253.3318,253.3318,32557,2019-10-21 13:35:00,2019-10-21
1571683200000,253.455,253.59,253.22,253.59,11575,2019-10-21 13:40:00,2019-10-21
1571683500000,253.561,253.66,253.05,253.05,15405,2019-10-21 13:45:00,2019-10-21
1571683800000,253.05,253.13,252.65,252.97,19706,2019-10-21 13:50:00,2019-10-21
1571684100000,253.0621,253.28,252.88,253.13,20356,2019-10-21 13:55:00,2019-10-21
1571684400000,253.21,253.25,253.05,253.17,8544,2019-10-21 14:00:00,2019-10-21
1571684700000,253.185,253.24,252.9,253.06,10698,2019-10-21 14:05:00,2019-10-21
1571685000000,253.07,253.5,253.05,253.2884,24874,2019-10-21 14:10:00,2019-10-21
1571685300000,253.31,253.5,253.31,253.44,15763,2019-10-21 14:15:00,2019-10-21
1571685600000,253.465,253.465,253.2,253.3036,33804,2019-10-21 14:20:00,2019-10-21
1571685900000,253.335,253.34,253.1,253.1,41043,2019-10-21 14:25:00,2019-10-21
1571686200000,253.12,253.3,253.1,253.21,31874,2019-10-21 14:30:00,2019-10-21
1571686500000,253.17,253.28,253.1,253.16,28925,2019-10-21 14:35:00,2019-10-21
1571686800000,253.18,253.34,252.83,252.945,61309,2019-10-21 14:40:00,2019-10-21
1571687100000,253.0,253.23,252.86,252.89,52724,2019-10-21 14:45:00,2019-10-21
1571687400000,252.97,253.35,252.58,253.143,120992,2019-10-21 14:50:00,2019-10-21
1571687700000,253.15,253.54,253.01,253.43,183603,2019-10-21 14:55:00,2019-10-21
1571688000000,253.5,253.69,253.12,253.28,280674,2019-10-21 15:00:00,2019-10-21
1571688300000,253.69,254.0,253.69,254.0,650,2019-10-21 15:05:00,2019-10-21
1571688600000,254.0,254.0,253.5,253.5,3236,2019-10-21 15:10:00,2019-10-21
1571688900000,253.5001,253.6,253.5001,253.6,1098,2019-10-21 15:15:00,2019-10-21
1571689200000,253.6,254.0,253.5,253.55,4623,2019-10-21 15:20:00,2019-10-21
1571689500000,253.56,253.8841,253.5,253.8841,1518,2019-10-21 15:25:00,2019-10-21
1571689800000,253.92,254.0,253.89,253.89,1450,2019-10-21 15:30:00,2019-10-21
1571690100000,253.94,253.94,253.5,253.5,330,2019-10-21 15:35:00,2019-10-21
1571690700000,253.56,253.56,253.55,253.55,1000,2019-10-21 15:45:00,2019-10-21
1571691000000,253.55,253.55,253.55,253.55,100,2019-10-21 15:50:00,2019-10-21
1571691300000,253.55,253.55,253.55,253.55,300,2019-10-21 15:55:00,2019-10-21
1571691600000,253.5505,253.5505,253.5505,253.5505,100,2019-10-21 16:00:00,2019-10-21
1571692800000,253.75,253.75,253.75,253.75,250,2019-10-21 16:20:00,2019-10-21
1571693100000,253.5504,253.86,253.55,253.86,542,2019-10-21 16:25:00,2019-10-21
1571693400000,253.77,253.77,253.54,253.54,909,2019-10-21 16:30:00,2019-10-21
1571693700000,253.84,253.86,253.84,253.84,660,2019-10-21 16:35:00,2019-10-21
1571694300000,253.77,253.77,253.77,253.77,250,2019-10-21 16:45:00,2019-10-21
1571694600000,254.0,254.12,254.0,254.12,666,2019-10-21 16:50:00,2019-10-21
1571694900000,254.0,254.0,254.0,254.0,100,2019-10-21 16:55:00,2019-10-21
1571696400000,254.12,254.12,254.12,254.12,619,2019-10-21 17:20:00,2019-10-21
1571697900000,254.0,254.0,254.0,254.0,100,2019-10-21 17:45:00,2019-10-21
1571698800000,254.01,254.01,254.01,254.01,300,2019-10-21 18:00:00,2019-10-21
1571700000000,254.2,254.3,254.2,254.3,300,2019-10-21 18:20:00,2019-10-21
1571700300000,254.33,254.33,254.33,254.33,100,2019-10-21 18:25:00,2019-10-21
1571700900000,254.2,254.2,254.15,254.15,200,2019-10-21 18:35:00,2019-10-21
1571701200000,254.26,254.35,254.26,254.35,900,2019-10-21 18:40:00,2019-10-21
1571701500000,254.34,254.34,254.34,254.34,1800,2019-10-21 18:45:00,2019-10-21
1571701800000,254.34,254.43,254.34,254.43,577,2019-10-21 18:50:00,2019-10-21
1571702100000,254.0,254.46,254.0,254.46,200,2019-10-21 18:55:00,2019-10-21
1571733300000,253.7,253.8,253.7,253.8,300,2019-10-22 03:35:00,2019-10-22
1571734500000,253.8,253.8,253.8,253.8,100,2019-10-22 03:55:00,2019-10-22
1571734800000,254.0,254.0,254.0,254.0,100,2019-10-22 04:00:00,2019-10-22
1571739600000,254.49,254.73,254.49,254.73,936,2019-10-22 05:20:00,2019-10-22
1571740800000,254.53,254.53,254.52,254.52,200,2019-10-22 05:40:00,2019-10-22
1571742000000,254.03,254.03,254.0,254.0,1806,2019-10-22 06:00:00,2019-10-22
1571744100000,254.01,254.01,254.01,254.01,100,2019-10-22 06:35:00,2019-10-22
1571745600000,253.7,253.7,253.7,253.7,130,2019-10-22 07:00:00,2019-10-22
1571745900000,253.94,254.4,253.94,254.25,1141,2019-10-22 07:05:00,2019-10-22
1571746200000,254.25,254.4,254.25,254.4,500,2019-10-22 07:10:00,2019-10-22
1571746500000,254.52,254.52,254.25,254.25,250,2019-10-22 07:15:00,2019-10-22
1571746800000,254.52,254.52,254.52,254.52,200,2019-10-22 07:20:00,2019-10-22
1571747100000,254.85,254.9,254.85,254.9,980,2019-10-22 07:25:00,2019-10-22
1571747400000,254.5,254.7345,254.5,254.7345,550,2019-10-22 07:30:00,2019-10-22
1571747700000,254.7226,254.7226,254.7226,254.7226,500,2019-10-22 07:35:00,2019-10-22
1571748000000,254.73,255.0,254.73,254.98,1184,2019-10-22 07:40:00,2019-10-22
1571748300000,255.18,255.18,254.95,254.95,700,2019-10-22 07:45:00,2019-10-22
1571749200000,254.95,254.95,254.95,254.95,539,2019-10-22 08:00:00,2019-10-22
1571749800000,255.0451,255.0451,254.75,254.75,337,2019-10-22 08:10:00,2019-10-22
1571750100000,254.6,254.6,253.34,254.499,1325,2019-10-22 08:15:00,2019-10-22
1571750400000,253.5774,254.0,253.5774,254.0,1650,2019-10-22 08:20:00,2019-10-22
1571750700000,254.01,254.01,254.01,254.01,100,2019-10-22 08:25:00,2019-10-22
1571751000000,254.32,254.73,253.62,254.0,87819,2019-10-22 08:30:00,2019-10-22
1571751300000,253.81,253.81,252.75,252.8,90472,2019-10-22 08:35:00,2019-10-22
1571751600000,252.71,253.05,252.31,252.84,46260,2019-10-22 08:40:00,2019-10-22
1571751900000,252.98,253.25,251.11,251.13,74098,2019-10-22 08:45:00,2019-10-22
1571752200000,251.13,252.675,250.85,252.64,68383,2019-10-22 08:50:00,2019-10-22
1571752500000,252.64,254.22,252.6239,254.04,89777,2019-10-22 08:55:00,2019-10-22
1571752800000,254.0567,254.69,253.75,253.77,125573,2019-10-22 09:00:00,2019-10-22
1571753100000,253.7961,254.61,253.66,254.14,37314,2019-10-22 09:05:00,2019-10-22
1571753400000,254.1574,254.5,253.68,254.5,31238,2019-10-22 09:10:00,2019-10-22
1571753700000,254.55,254.7,253.83,254.1117,80309,2019-10-22 09:15:00,2019-10-22
1571754000000,254.03,254.03,253.455,253.79,34418,2019-10-22 09:20:00,2019-10-22
1571754300000,253.7394,254.0,253.22,253.6102,35178,2019-10-22 09:25:00,2019-10-22
1571754600000,253.7,254.19,253.65,253.73,26933,2019-10-22 09:30:00,2019-10-22
1571754900000,253.72,253.88,253.2109,253.2109,22997,2019-10-22 09:35:00,2019-10-22
1571755200000,253.2197,253.56,252.87,253.09,23819,2019-10-22 09:40:00,2019-10-22
1571755500000,253.07,253.33,253.03,253.285,15734,2019-10-22 09:45:00,2019-10-22
1571755800000,253.33,253.38,253.0927,253.1933,14319,2019-10-22 09:50:00,2019-10-22
1571756100000,253.2,253.8266,253.11,253.335,20836,2019-10-22 09:55:00,2019-10-22
1571756400000,253.3287,254.1,253.18,254.0,26793,2019-10-22 10:00:00,2019-10-22
1571756700000,254.0,254.28,253.87,253.99,26146,2019-10-22 10:05:00,2019-10-22
1571757000000,254.0826,254.14,253.5,253.7028,28880,2019-10-22 10:10:00,2019-10-22
1571757300000,253.83,253.9208,253.55,253.65,20788,2019-10-22 10:15:00,2019-10-22
1571757600000,253.685,253.7055,253.3,253.603,15922,2019-10-22 10:20:00,2019-10-22
1571757900000,253.7,254.06,253.67,253.93,18313,2019-10-22 10:25:00,2019-10-22
1571758200000,253.93,254.16,253.91,254.12,20893,2019-10-22 10:30:00,2019-10-22
1571758500000,254.12,254.671,254.04,254.4946,39058,2019-10-22 10:35:00,2019-10-22
